benchmark,profile,candidate_name,family,valid,duplicate,admitted,not_admitted,scored,skip_reason,proxy_cost,approx_delta,is_selected,scored_pool_selectable,selected_via_fallback,placement_hash,source_stage,generated,region_id,region_signature,moved_macro_ids,move_type,legalization_status,legalization_failure_reason,pre_legalization_approx_delta,post_legalization_approx_delta,legalization_displacement_max,legalization_displacement_mean,m4c_rank_score,m4c_rank_bucket,m4c_rank_reason,family_rank,family_normalized_approx_delta,m4d_rank_score,m4d_family_normalized_approx_delta,m4d_cross_family_rank,m4d_rank_reason
ibm02,m4d-default,m3b_c31_120_249_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c31_120_249_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c31_120_249_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c3_122_126_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c3_122_126_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c3_122_126_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c4_28_218_238_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c4_28_218_238_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c4_28_218_238_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c5_28_218_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c5_28_218_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c5_28_218_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c6_28_238_256_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c6_28_238_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c6_28_238_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c7_218_238_256_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c7_218_238_256_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c8_108_218_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c8_108_218_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c8_108_218_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c9_122_238_263_centroid_shift,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,centroid_shift,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c9_122_238_263_cyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,cyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m3b_c9_122_238_263_rcyclic,m3b_cluster_refinement,False,False,True,False,False,invalid,,,False,False,False,,5,True,,,,rcyclic,,,,,,,,,,,,,,,family=m3b_cluster_refinement approx_null=True excluded
ibm02,m4d-default,m4b_r0_m29_m119_centroid_shift,m4b_region_repair,False,False,False,True,False,overlap_unresolved,,,False,False,False,,6,True,0,410bb26f,"[29, 119]",centroid_shift,failed,overlap_unresolved,39.79080557823181,,0.0,0.0,,,,,,,,,family=m4b_region_repair approx_null=True excluded
ibm02,m4d-default,m4b_r0_m29_m119_spread,m4b_region_repair,False,False,False,True,False,overlap_unresolved,,,False,False,False,,6,True,0,410bb26f,"[29, 119]",spread,failed,overlap_unresolved,27.801371097564697,,0.5,0.5,,,,,,,,,family=m4b_region_repair approx_null=True excluded
ibm02,m4d-default,m4b_r0_m29_m141_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.4268064498901367,False,False,False,3d9cc2cc,6,True,0,410bb26f,"[29, 141]",centroid_shift,legalized,,0.4268064498901367,0.4268064498901367,0.0,0.0,0.022425584809604597,,m4c_budget_exhausted,53,0.022425584809604597,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m141_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.07999992370605469,False,False,False,0b887cc8,6,True,0,410bb26f,"[29, 141]",spread,legalized,,0.07999992370605469,0.07999992370605469,0.0,0.0,0.022085329295686133,,m4c_budget_exhausted,43,0.022085329295686133,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m153_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.4627542495727539,False,False,False,38e5d50b,6,True,0,410bb26f,"[29, 153]",centroid_shift,legalized,,0.5372457504272461,-0.4627542495727539,0.5,0.5,0.02155282749362273,,m4c_budget_exhausted,27,0.02155282749362273,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m153_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.16543197631835938,False,False,False,4a7dc54f,6,True,0,410bb26f,"[29, 153]",spread,legalized,,0.3345680236816406,-0.16543197631835938,0.5,0.5,0.02184453348888962,,m4c_budget_exhausted,32,0.02184453348888962,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m195_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.12512683868408203,False,False,False,6847b899,6,True,0,410bb26f,"[29, 195]",centroid_shift,legalized,,0.12512683868408203,0.12512683868408203,0.0,0.0,0.022129603784451817,,m4c_budget_exhausted,45,0.022129603784451817,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m195_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.4673643112182617,False,False,False,c343113c,6,True,0,410bb26f,"[29, 195]",spread,legalized,,0.4673643112182617,0.4673643112182617,0.0,0.0,0.022465376551996173,,m4c_budget_exhausted,54,0.022465376551996173,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m234_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.36138439178466797,False,False,False,af8fe1f2,6,True,0,410bb26f,"[29, 234]",centroid_shift,legalized,,0.36138439178466797,0.36138439178466797,0.0,0.0,0.022361398543425556,,m4c_budget_exhausted,51,0.022361398543425556,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m234_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.4760150909423828,False,False,False,996cd972,6,True,0,410bb26f,"[29, 234]",spread,legalized,,0.4760150909423828,0.4760150909423828,0.0,0.0,0.022473863922557544,,m4c_budget_exhausted,56,0.022473863922557544,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m261_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.13636016845703125,False,False,False,7fa6493b,6,True,0,410bb26f,"[29, 261]",centroid_shift,legalized,,0.13636016845703125,0.13636016845703125,0.0,0.0,0.022140624921905504,,m4c_budget_exhausted,46,0.022140624921905504,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r0_m29_m261_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.8289213180541992,False,False,False,309b9e6a,6,True,0,410bb26f,"[29, 261]",spread,legalized,,0.3289213180541992,0.8289213180541992,0.5,0.5,0.022820103916920343,,m4c_budget_exhausted,60,0.022820103916920343,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m43_m52_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.23932647705078125,False,False,False,e2e02113,6,True,1,04b12e2c,"[43, 52]",centroid_shift,legalized,,-0.23932647705078125,-0.23932647705078125,0.5,0.5,0.021772034820542435,,m4c_budget_exhausted,31,0.021772034820542435,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m43_m52_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.2909889221191406,False,False,False,d93f705f,6,True,1,04b12e2c,"[43, 52]",spread,legalized,,0.2909889221191406,0.2909889221191406,0.5,0.5,0.022292332811093107,,m4c_budget_exhausted,48,0.022292332811093107,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m103_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-1.3082046508789062,False,False,False,2e77aecd,6,True,1,04b12e2c,"[4, 103]",centroid_shift,legalized,,-1.3082046508789062,-1.3082046508789062,0.0,0.0,0.020723347252999156,,m4c_budget_exhausted,21,0.020723347252999156,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m103_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-1.0,False,False,False,9de406c7,6,True,1,04b12e2c,"[4, 103]",spread,legalized,,0.0,-1.0,0.5,0.5,0.021025730062892416,,m4c_budget_exhausted,23,0.021025730062892416,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m208_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-1.373978316783905,False,False,False,8362d7b1,6,True,1,04b12e2c,"[4, 208]",centroid_shift,legalized,,-1.373978316783905,-1.373978316783905,0.0,0.0,0.02065881602072665,,m4c_budget_exhausted,19,0.02065881602072665,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m208_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.3328685760498047,False,False,False,78ccb572,6,True,1,04b12e2c,"[4, 208]",spread,legalized,,0.3328685760498047,0.3328685760498047,0.0,0.0,0.022333421378046264,,m4c_budget_exhausted,49,0.022333421378046264,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m217_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.33481788635253906,False,False,False,ce81078c,6,True,1,04b12e2c,"[4, 217]",spread,legalized,,0.33481788635253906,0.33481788635253906,0.0,0.0,0.02233533386679364,,m4c_budget_exhausted,50,0.02233533386679364,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m43_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-1.1979522705078125,False,False,False,551850dc,6,True,1,04b12e2c,"[4, 43]",centroid_shift,legalized,,-1.1979522705078125,-1.1979522705078125,0.5,0.5,0.020831517017728406,,m4c_budget_exhausted,22,0.020831517017728406,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m43_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.09010696411132812,False,False,False,ad31d44f,6,True,1,04b12e2c,"[4, 43]",spread,legalized,,-0.09010696411132812,-0.09010696411132812,0.0,0.0,0.021918435647022057,,m4c_budget_exhausted,33,0.021918435647022057,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m52_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.9586257934570312,False,False,False,c296412d,6,True,1,04b12e2c,"[4, 52]",centroid_shift,legalized,,-0.9586257934570312,-0.9586257934570312,0.0,0.0,0.021066322730121448,,m4c_budget_exhausted,24,0.021066322730121448,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r1_m4_m52_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.55267333984375,False,False,False,ecffa2bf,6,True,1,04b12e2c,"[4, 52]",spread,legalized,,0.55267333984375,0.55267333984375,0.0,0.0,0.022549074133169842,,m4c_budget_exhausted,58,0.022549074133169842,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m14_m16_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.043121337890625,False,False,False,6ea2c02c,6,True,2,23eb8691,"[14, 16]",centroid_shift,legalized,,-0.043121337890625,-0.043121337890625,0.0,0.0,0.02196453373684872,,m4c_budget_exhausted,36,0.02196453373684872,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m14_m16_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.10745048522949219,False,False,False,6a1912d9,6,True,2,23eb8691,"[14, 16]",spread,legalized,,0.10745048522949219,0.10745048522949219,0.0,0.0,0.022112261329005338,,m4c_budget_exhausted,44,0.022112261329005338,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m14_m204_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,8.832070350646973,False,False,False,2210cae2,6,True,2,23eb8691,"[14, 204]",centroid_shift,legalized,,6.811272621154785,8.832070350646973,0.5,0.5,0.03067207722611208,,m4c_budget_exhausted,91,0.03067207722611208,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m14_m204_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,2.88936710357666,False,False,False,277fb0cb,6,True,2,23eb8691,"[14, 204]",spread,legalized,,-4.749678611755371,2.88936710357666,2.0,2.0,0.02484162885005252,,m4c_budget_exhausted,65,0.02484162885005252,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m14_m90_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.043121337890625,False,False,False,9fa1ae28,6,True,2,23eb8691,"[14, 90]",centroid_shift,legalized,,-0.043121337890625,-0.043121337890625,0.0,0.0,0.02196453373684872,,m4c_budget_exhausted,37,0.02196453373684872,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m14_m90_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.1914653778076172,False,False,False,9c83e412,6,True,2,23eb8691,"[14, 90]",spread,legalized,,0.1914653778076172,0.1914653778076172,0.0,0.0,0.022194689219753278,,m4c_budget_exhausted,47,0.022194689219753278,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m14_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.043121337890625,False,False,False,46cb5e02,6,True,2,23eb8691,"[3, 14]",centroid_shift,legalized,,-0.043121337890625,-0.043121337890625,0.5,0.5,0.02196453373684872,,m4c_budget_exhausted,35,0.02196453373684872,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m14_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.07522392272949219,False,False,False,31cff36e,6,True,2,23eb8691,"[3, 14]",spread,legalized,,0.07522392272949219,0.07522392272949219,0.0,0.0,0.02208064351112309,,m4c_budget_exhausted,42,0.02208064351112309,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m16_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.0,False,False,False,1574b1ab,6,True,2,23eb8691,"[3, 16]",centroid_shift,legalized,,0.0,0.0,0.5,0.5,0.022006840532935477,,m4c_budget_exhausted,38,0.022006840532935477,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m16_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.0,False,False,False,ea00660f,6,True,2,23eb8691,"[3, 16]",spread,legalized,,0.0,0.0,0.5,0.5,0.022006840532935477,,m4c_budget_exhausted,39,0.022006840532935477,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m204_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,10.776562690734863,False,False,False,06e407e4,6,True,2,23eb8691,"[3, 204]",centroid_shift,legalized,,6.85439395904541,10.776562690734863,0.5,0.5,0.03257983901989083,,m4c_budget_exhausted,99,0.03257983901989083,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m204_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,3.7384796142578125,False,False,False,530465e4,6,True,2,23eb8691,"[3, 204]",spread,legalized,,8.213282585144043,3.7384796142578125,1.4142135623730951,1.4142135623730951,0.025674702024526347,,m4c_budget_exhausted,68,0.025674702024526347,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m253_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,-0.32088136672973633,False,False,False,3a140413,6,True,2,23eb8691,"[3, 253]",centroid_shift,legalized,,-0.32088136672973633,-0.32088136672973633,0.5,0.5,0.021692020464395206,,m4c_budget_exhausted,30,0.021692020464395206,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m253_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.4751548767089844,False,False,False,440ac768,6,True,2,23eb8691,"[3, 253]",spread,legalized,,0.4751548767089844,0.4751548767089844,0.0,0.0,0.02247301995736668,,m4c_budget_exhausted,55,0.02247301995736668,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m90_centroid_shift,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.0,False,False,False,cc7a0c90,6,True,2,23eb8691,"[3, 90]",centroid_shift,legalized,,0.0,0.0,0.5,0.5,0.022006840532935477,,m4c_budget_exhausted,40,0.022006840532935477,,,,family=m4b_region_repair approx_null=False excluded
ibm02,m4d-default,m4b_r2_m3_m90_spread,m4b_region_repair,True,False,False,True,False,m4c_budget_exhausted,,0.0,False,False,False,a7c218fa,6,True,2,23eb8691,"[3, 90]",spread,legalized,,0.0,0.0,0.0,0.0,0.022006840532935477,,m4c_budget_exhausted,41,0.022006840532935477,,,,family=m4b_region_repair approx_null=False excluded
